date,T2M,RH2M,PRECTOTCORR,lat,lon
2022-06-19,22.58,75.48,0.04,-15.239435,-39.247947
2022-06-20,21.49,85.91,3.95,-15.239435,-39.247947
2022-06-21,22.06,83.1,1.47,-15.239435,-39.247947
2022-06-22,22.78,78.48,0.29,-15.239435,-39.247947
2022-06-23,22.85,77.95,0.24,-15.239435,-39.247947
2022-06-24,22.78,76.29,0.11,-15.239435,-39.247947
2022-06-25,22.61,77.52,0.03,-15.239435,-39.247947
2022-06-26,22.65,74.16,0.1,-15.239435,-39.247947
2022-06-27,21.41,76.29,0.4,-15.239435,-39.247947
2022-06-28,20.34,74.0,0.04,-15.239435,-39.247947
2022-06-29,21.38,77.24,0.07,-15.239435,-39.247947
2022-06-30,23.02,76.72,0.09,-15.239435,-39.247947
2022-07-01,22.08,77.29,0.27,-15.239435,-39.247947
2022-07-02,22.33,77.96,1.06,-15.239435,-39.247947
2022-07-03,22.34,75.67,0.48,-15.239435,-39.247947
2022-07-04,21.98,83.79,4.38,-15.239435,-39.247947
2022-07-05,22.41,77.51,0.93,-15.239435,-39.247947
2022-07-06,21.71,80.99,2.67,-15.239435,-39.247947
2022-07-07,21.67,79.29,1.07,-15.239435,-39.247947
2022-07-08,21.43,85.45,2.72,-15.239435,-39.247947
2022-07-09,21.59,84.03,7.03,-15.239435,-39.247947
2022-07-10,20.58,88.3,4.32,-15.239435,-39.247947
2022-07-11,21.27,89.33,5.98,-15.239435,-39.247947
2022-07-12,22.19,80.6,0.52,-15.239435,-39.247947
2022-07-13,22.4,75.6,0.08,-15.239435,-39.247947
2022-07-14,21.24,84.72,3.42,-15.239435,-39.247947
2022-07-15,21.33,86.35,3.32,-15.239435,-39.247947
2022-07-16,21.78,79.59,2.31,-15.239435,-39.247947
2022-07-17,21.92,79.61,3.0,-15.239435,-39.247947
2022-07-18,22.17,78.8,1.65,-15.239435,-39.247947
2022-07-19,21.52,84.55,5.51,-15.239435,-39.247947
2022-07-20,21.57,84.0,3.91,-15.239435,-39.247947
2022-07-21,21.28,84.44,2.88,-15.239435,-39.247947
2022-07-22,21.99,80.72,1.31,-15.239435,-39.247947
2022-07-23,21.18,86.82,7.47,-15.239435,-39.247947
2022-07-24,20.83,84.47,3.96,-15.239435,-39.247947
2022-07-25,20.82,79.5,0.91,-15.239435,-39.247947
2022-07-26,20.88,79.38,0.67,-15.239435,-39.247947
2022-07-27,20.6,79.51,0.71,-15.239435,-39.247947
2022-07-28,20.77,77.22,0.4,-15.239435,-39.247947
2022-07-29,22.45,73.46,0.12,-15.239435,-39.247947
2022-07-30,24.0,74.92,0.08,-15.239435,-39.247947
2022-07-31,23.91,78.86,2.93,-15.239435,-39.247947
2022-08-01,23.08,78.87,2.02,-15.239435,-39.247947
2022-08-02,22.78,78.14,0.47,-15.239435,-39.247947
2022-08-03,21.74,77.21,0.83,-15.239435,-39.247947
2022-08-04,22.03,73.78,0.02,-15.239435,-39.247947
2022-08-05,23.03,76.08,0.02,-15.239435,-39.247947
2022-08-06,22.94,77.2,1.5,-15.239435,-39.247947
2022-08-07,22.73,77.37,4.55,-15.239435,-39.247947
2022-08-08,22.06,72.0,0.18,-15.239435,-39.247947
2022-08-09,21.65,72.86,0.01,-15.239435,-39.247947
2022-08-10,22.5,67.15,0.01,-15.239435,-39.247947
2022-08-11,23.93,72.07,0.02,-15.239435,-39.247947
2022-08-12,23.2,77.76,0.51,-15.239435,-39.247947
2022-08-13,21.96,77.72,0.51,-15.239435,-39.247947
2022-08-14,21.1,76.3,0.3,-15.239435,-39.247947
2022-08-15,20.54,76.34,0.06,-15.239435,-39.247947
2022-08-16,21.95,73.24,0.02,-15.239435,-39.247947
2022-08-17,21.72,75.49,0.31,-15.239435,-39.247947
2022-08-18,21.58,75.84,1.21,-15.239435,-39.247947
2022-08-19,21.76,75.92,1.25,-15.239435,-39.247947
2022-08-20,21.49,74.47,0.55,-15.239435,-39.247947
2022-08-21,20.78,76.33,1.88,-15.239435,-39.247947
2022-08-22,20.93,74.92,1.87,-15.239435,-39.247947
2022-08-23,21.18,77.04,1.54,-15.239435,-39.247947
2022-08-24,21.06,78.16,1.76,-15.239435,-39.247947
2022-08-25,21.24,80.55,2.68,-15.239435,-39.247947
2022-08-26,21.37,83.23,5.59,-15.239435,-39.247947
2022-08-27,22.07,79.24,2.99,-15.239435,-39.247947
2022-08-28,22.24,77.99,0.28,-15.239435,-39.247947
2022-08-29,22.99,72.06,0.49,-15.239435,-39.247947
2022-08-30,20.41,75.25,2.15,-15.239435,-39.247947
2022-08-31,19.62,71.35,0.9,-15.239435,-39.247947
2022-09-01,20.49,73.61,0.74,-15.239435,-39.247947
2022-09-02,20.37,80.4,1.79,-15.239435,-39.247947
2022-09-03,22.19,73.03,0.09,-15.239435,-39.247947
2022-09-04,23.46,73.88,0.04,-15.239435,-39.247947
2022-09-05,22.48,72.04,0.52,-15.239435,-39.247947
2022-09-06,21.12,84.86,5.78,-15.239435,-39.247947
2022-09-07,20.85,84.54,6.73,-15.239435,-39.247947
2022-09-08,20.22,82.2,2.41,-15.239435,-39.247947
2022-09-09,21.56,74.02,0.31,-15.239435,-39.247947
2022-09-10,22.47,67.21,0.0,-15.239435,-39.247947
2022-09-11,22.05,70.04,0.01,-15.239435,-39.247947
2022-09-12,21.65,73.09,0.21,-15.239435,-39.247947
2022-09-13,22.6,73.96,0.08,-15.239435,-39.247947
2022-09-14,23.35,69.99,0.16,-15.239435,-39.247947
2022-09-15,24.96,72.62,0.15,-15.239435,-39.247947
2022-09-16,24.52,70.91,0.02,-15.239435,-39.247947
2022-09-17,24.19,74.46,0.08,-15.239435,-39.247947
2022-09-18,23.04,73.32,0.31,-15.239435,-39.247947
2022-09-19,22.83,73.64,0.1,-15.239435,-39.247947
2022-09-20,24.29,73.37,0.05,-15.239435,-39.247947
2022-09-21,24.77,71.47,0.03,-15.239435,-39.247947
2022-09-22,25.54,68.95,0.01,-15.239435,-39.247947
2022-09-23,26.95,70.09,1.67,-15.239435,-39.247947
2022-09-24,24.92,85.15,18.08,-15.239435,-39.247947
2022-09-25,23.78,85.96,11.66,-15.239435,-39.247947
2022-09-26,23.77,79.92,3.21,-15.239435,-39.247947
2022-09-27,24.15,75.19,0.21,-15.239435,-39.247947
2022-09-28,24.37,74.88,0.3,-15.239435,-39.247947
2022-09-29,24.99,72.56,0.44,-15.239435,-39.247947
2022-09-30,24.28,77.48,2.38,-15.239435,-39.247947
2022-10-01,23.78,81.42,2.97,-15.239435,-39.247947
2022-10-02,25.05,76.28,1.03,-15.239435,-39.247947
2022-10-03,24.87,75.28,0.6,-15.239435,-39.247947
2022-10-04,24.81,69.83,0.05,-15.239435,-39.247947
2022-10-05,25.34,69.88,0.0,-15.239435,-39.247947
2022-10-06,25.62,73.48,0.01,-15.239435,-39.247947
2022-10-07,25.78,73.78,0.02,-15.239435,-39.247947
2022-10-08,26.43,71.95,0.0,-15.239435,-39.247947
2022-10-09,25.57,72.81,0.01,-15.239435,-39.247947
2022-10-10,25.39,73.42,0.02,-15.239435,-39.247947
2022-10-11,25.02,70.47,0.04,-15.239435,-39.247947
2022-10-12,24.59,71.75,0.42,-15.239435,-39.247947
2022-10-13,24.49,71.47,0.54,-15.239435,-39.247947
2022-10-14,24.43,74.63,1.86,-15.239435,-39.247947
2022-10-15,23.91,78.49,3.18,-15.239435,-39.247947
2022-10-16,23.77,75.46,2.44,-15.239435,-39.247947
2022-10-17,24.01,75.88,2.17,-15.239435,-39.247947
2022-10-18,23.98,73.94,0.93,-15.239435,-39.247947
2022-10-19,24.48,69.17,1.71,-15.239435,-39.247947
2022-10-20,24.67,72.93,0.86,-15.239435,-39.247947
2022-10-21,24.64,74.64,1.43,-15.239435,-39.247947
2022-10-22,25.38,73.25,0.75,-15.239435,-39.247947
2022-10-23,25.77,75.61,3.66,-15.239435,-39.247947
2022-10-24,24.39,87.34,22.05,-15.239435,-39.247947
2022-10-25,24.45,84.57,7.77,-15.239435,-39.247947
2022-10-26,24.84,80.07,3.3,-15.239435,-39.247947
2022-10-27,24.54,78.65,2.92,-15.239435,-39.247947
2022-10-28,25.55,75.05,1.09,-15.239435,-39.247947
2022-10-29,25.28,79.65,4.58,-15.239435,-39.247947
2022-10-30,25.21,80.69,3.6,-15.239435,-39.247947
2022-10-31,25.26,78.19,1.23,-15.239435,-39.247947
2022-11-01,26.46,75.38,0.7,-15.239435,-39.247947
2022-11-02,25.94,79.91,10.21,-15.239435,-39.247947
2022-11-03,22.65,88.66,20.3,-15.239435,-39.247947
2022-11-04,19.69,90.78,6.37,-15.239435,-39.247947
2022-11-05,20.4,85.22,1.21,-15.239435,-39.247947
2022-11-06,21.71,78.48,0.02,-15.239435,-39.247947
2022-11-07,22.19,73.51,0.01,-15.239435,-39.247947
2022-11-08,23.65,75.24,0.01,-15.239435,-39.247947
2022-11-09,25.13,77.37,0.77,-15.239435,-39.247947
2022-11-10,25.97,75.57,0.42,-15.239435,-39.247947
2022-11-11,24.61,83.27,4.87,-15.239435,-39.247947
2022-11-12,25.74,72.75,0.59,-15.239435,-39.247947
2022-11-13,25.77,74.73,0.32,-15.239435,-39.247947
2022-11-14,26.17,74.74,0.74,-15.239435,-39.247947
2022-11-15,25.09,86.01,9.98,-15.239435,-39.247947
2022-11-16,25.57,81.68,5.07,-15.239435,-39.247947
2022-11-17,24.39,86.49,9.8,-15.239435,-39.247947
2022-11-18,23.31,90.03,13.45,-15.239435,-39.247947
2022-11-19,23.79,88.56,5.89,-15.239435,-39.247947
2022-11-20,23.9,86.99,6.01,-15.239435,-39.247947
2022-11-21,23.7,88.29,11.89,-15.239435,-39.247947
2022-11-22,23.59,87.33,7.28,-15.239435,-39.247947
2022-11-23,24.63,81.69,4.2,-15.239435,-39.247947
2022-11-24,25.15,82.18,5.75,-15.239435,-39.247947
2022-11-25,23.45,94.71,9.62,-15.239435,-39.247947
2022-11-26,23.62,90.44,12.08,-15.239435,-39.247947
2022-11-27,23.5,92.5,29.11,-15.239435,-39.247947
2022-11-28,24.06,92.55,7.57,-15.239435,-39.247947
2022-11-29,24.92,90.77,20.71,-15.239435,-39.247947
2022-11-30,25.61,85.87,3.15,-15.239435,-39.247947
2022-12-01,23.78,94.87,27.41,-15.239435,-39.247947
2022-12-02,23.31,94.81,31.77,-15.239435,-39.247947
2022-12-03,23.86,89.14,20.37,-15.239435,-39.247947
2022-12-04,22.92,91.56,12.67,-15.239435,-39.247947
2022-12-05,22.61,85.07,1.01,-15.239435,-39.247947
2022-12-06,23.53,85.18,1.08,-15.239435,-39.247947
2022-12-07,24.64,83.44,0.44,-15.239435,-39.247947
2022-12-08,24.81,87.16,3.73,-15.239435,-39.247947
2022-12-09,24.49,91.84,7.48,-15.239435,-39.247947
2022-12-10,24.54,93.35,9.39,-15.239435,-39.247947
2022-12-11,24.8,87.3,1.75,-15.239435,-39.247947
2022-12-12,25.34,86.44,7.89,-15.239435,-39.247947
2022-12-13,25.32,86.82,4.7,-15.239435,-39.247947
2022-12-14,25.22,92.25,33.77,-15.239435,-39.247947
2022-12-15,22.86,94.15,8.56,-15.239435,-39.247947
2022-12-16,24.31,86.49,3.69,-15.239435,-39.247947
2022-12-17,24.04,92.22,9.82,-15.239435,-39.247947
2022-12-18,24.29,90.53,1.78,-15.239435,-39.247947
2022-12-19,24.12,84.06,0.15,-15.239435,-39.247947
2022-12-20,24.2,82.69,0.07,-15.239435,-39.247947
2022-12-21,25.79,81.31,1.02,-15.239435,-39.247947
2022-12-22,25.38,88.08,14.88,-15.239435,-39.247947
2022-12-23,23.63,96.02,34.52,-15.239435,-39.247947
2022-12-24,23.16,94.27,13.44,-15.239435,-39.247947
2022-12-25,23.54,93.06,11.11,-15.239435,-39.247947
2022-12-26,23.54,88.36,2.92,-15.239435,-39.247947
2022-12-27,23.73,83.42,0.43,-15.239435,-39.247947
2022-12-28,24.21,83.77,0.25,-15.239435,-39.247947
2022-12-29,24.63,83.71,0.55,-15.239435,-39.247947
2022-12-30,24.53,83.11,0.55,-15.239435,-39.247947
2022-12-31,24.03,84.76,1.36,-15.239435,-39.247947
2023-01-01,24.55,83.81,4.79,-15.239435,-39.247947
2023-01-02,23.89,87.86,12.42,-15.239435,-39.247947
2023-01-03,24.47,83.23,2.77,-15.239435,-39.247947
2023-01-04,23.23,94.75,3.56,-15.239435,-39.247947
2023-01-05,24.53,88.97,3.19,-15.239435,-39.247947
2023-01-06,25.5,83.95,0.78,-15.239435,-39.247947
2023-01-07,25.49,83.45,0.46,-15.239435,-39.247947
2023-01-08,24.93,86.12,1.81,-15.239435,-39.247947
2023-01-09,25.09,84.56,0.71,-15.239435,-39.247947
2023-01-10,25.16,82.58,1.85,-15.239435,-39.247947
2023-01-11,24.56,88.44,9.62,-15.239435,-39.247947
2023-01-12,24.86,85.17,3.05,-15.239435,-39.247947
2023-01-13,25.09,83.3,1.15,-15.239435,-39.247947
2023-01-14,24.82,82.76,0.98,-15.239435,-39.247947
2023-01-15,24.44,82.18,0.73,-15.239435,-39.247947
2023-01-16,24.51,80.27,1.01,-15.239435,-39.247947
2023-01-17,24.89,82.34,5.54,-15.239435,-39.247947
2023-01-18,25.03,82.38,3.75,-15.239435,-39.247947
2023-01-19,24.86,84.16,5.93,-15.239435,-39.247947
2023-01-20,24.8,84.48,2.43,-15.239435,-39.247947
2023-01-21,25.53,83.95,3.53,-15.239435,-39.247947
2023-01-22,25.22,86.62,4.97,-15.239435,-39.247947
2023-01-23,25.76,81.87,0.48,-15.239435,-39.247947
2023-01-24,26.23,80.35,0.05,-15.239435,-39.247947
2023-01-25,26.26,79.46,0.15,-15.239435,-39.247947
2023-01-26,25.69,77.91,0.8,-15.239435,-39.247947
2023-01-27,25.27,83.86,3.81,-15.239435,-39.247947
2023-01-28,25.12,85.34,3.61,-15.239435,-39.247947
2023-01-29,24.85,80.85,1.43,-15.239435,-39.247947
2023-01-30,24.7,80.81,1.74,-15.239435,-39.247947
2023-01-31,24.98,79.44,0.86,-15.239435,-39.247947
2023-02-01,24.75,82.25,2.18,-15.239435,-39.247947
2023-02-02,25.28,77.01,0.55,-15.239435,-39.247947
2023-02-03,25.63,77.32,0.09,-15.239435,-39.247947
2023-02-04,26.52,77.48,0.31,-15.239435,-39.247947
2023-02-05,26.58,73.96,0.05,-15.239435,-39.247947
2023-02-06,26.77,73.41,0.01,-15.239435,-39.247947
2023-02-07,26.1,74.32,0.13,-15.239435,-39.247947
2023-02-08,25.4,72.89,0.02,-15.239435,-39.247947
2023-02-09,26.22,71.7,0.04,-15.239435,-39.247947
2023-02-10,26.22,77.3,2.15,-15.239435,-39.247947
2023-02-11,25.98,80.28,4.27,-15.239435,-39.247947
2023-02-12,26.16,79.01,2.19,-15.239435,-39.247947
2023-02-13,25.95,75.32,1.28,-15.239435,-39.247947
2023-02-14,25.99,74.68,0.29,-15.239435,-39.247947
2023-02-15,26.54,76.79,0.72,-15.239435,-39.247947
2023-02-16,26.68,75.24,0.1,-15.239435,-39.247947
2023-02-17,26.95,74.8,0.11,-15.239435,-39.247947
2023-02-18,26.23,74.47,1.23,-15.239435,-39.247947
2023-02-19,24.02,89.03,9.3,-15.239435,-39.247947
2023-02-20,24.01,90.44,9.71,-15.239435,-39.247947
2023-02-21,25.32,83.09,3.34,-15.239435,-39.247947
2023-02-22,25.78,80.48,2.54,-15.239435,-39.247947
2023-02-23,25.92,78.68,0.79,-15.239435,-39.247947
2023-02-24,25.64,79.53,2.31,-15.239435,-39.247947
2023-02-25,25.68,78.93,1.47,-15.239435,-39.247947
2023-02-26,26.0,78.01,0.98,-15.239435,-39.247947
2023-02-27,26.04,79.23,2.21,-15.239435,-39.247947
