state_code,state,capital,region,lat,lon,metric,slope_per_year,slope_per_decade,intercept,method,n_years,first_year,last_year
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,rainy_days_ge_1mm,-0.9090909090909091,-9.09090909090909,2021.3636363636363,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,heavy_rain_days_ge_20mm,-0.18181818181818182,-1.8181818181818183,385.2727272727273,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,extreme_rain_days_ge_50mm,0.0,0.0,1.0,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,dry_days_lt_1mm,0.6285714285714286,6.285714285714286,-1095.8428571428572,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,longest_dry_spell_days,0.625,6.25,-1208.1875,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,max_1day_precip_mm,0.31,3.1,-569.8100000000001,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,max_5day_precip_mm,0.013684210526318302,0.13684210526318302,110.60868421052126,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,rainfall_concentration,0.0003168409233713157,0.003168409233713157,-0.5625331066710346,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_t2m_c,0.024662684332659286,0.24662684332659285,-22.380989430345895,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_t2m_max_c,0.027583674863387753,0.2758367486338775,-25.248330944961744,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_t2m_min_c,0.023424082747853348,0.23424082747853348,-21.89835526477624,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_t2m_range_c,0.0036983910139648155,0.036983910139648156,-2.4392849712221265,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_rh2m_pct,-0.028408469945354398,-0.284084699453544,139.37631474099697,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_solar_kwh_m2_day,0.0170496575342467,0.17049657534246698,-15.487432208623648,theilslopes,43,1984,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_ws10m_m_s,-0.0008538251366120075,-0.008538251366120075,4.13689893517476,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_ws50m_m_s,-0.0018864970645792495,-0.018864970645792494,7.635596868884527,theilslopes,46,1981,2026
MA,Maranhão,São Luís,Nordeste,-2.5307,-44.3068,mean_vpd_kpa,0.0019298201477915022,0.01929820147791502,-3.221536433990506,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,annual_precip_mm,-14.97642857142856,-149.7642857142856,31309.234642857118,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,rainy_days_ge_1mm,-1.1785714285714286,-11.785714285714286,2509.7678571428573,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,heavy_rain_days_ge_20mm,-0.2631578947368421,-2.631578947368421,541.2368421052631,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,extreme_rain_days_ge_50mm,0.0,0.0,1.0,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,dry_days_lt_1mm,1.0,10.0,-1789.0,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,longest_dry_spell_days,0.42105263157894735,4.2105263157894735,-790.578947368421,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,max_1day_precip_mm,-0.3052941176470587,-3.052941176470587,662.1217647058821,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,max_5day_precip_mm,-1.2524999999999977,-12.524999999999977,2642.4237499999954,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,rainfall_concentration,0.00026937629850678547,0.0026937629850678547,-0.4336404922940868,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_t2m_c,0.04536007827788678,0.45360078277886784,-70.95831409002014,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_t2m_max_c,0.063502283105023,0.6350228310502299,-101.07573239014928,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_t2m_min_c,0.029605900948366546,0.2960590094836655,-44.42340885142224,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_t2m_range_c,0.035897620764239364,0.35897620764239363,-60.79119134547575,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_rh2m_pct,-0.19680626223091885,-1.9680626223091884,469.6814833659473,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_solar_kwh_m2_day,0.01796575342465771,0.1796575342465771,-17.9905705891163,theilslopes,43,1984,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_ws10m_m_s,-0.010910197869102016,-0.10910197869102016,25.327499238965068,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_ws50m_m_s,-0.01575296304613619,-0.1575296304613619,36.542247105571775,theilslopes,46,1981,2026
MG,Minas Gerais,Belo Horizonte,Sudeste,-19.9167,-43.9345,mean_vpd_kpa,0.006274185336232085,0.06274185336232085,-11.985888121175316,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,annual_precip_mm,-12.212499999999997,-122.12499999999997,25792.943749999995,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,rainy_days_ge_1mm,-1.8888888888888888,-18.88888888888889,3942.8888888888887,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,heavy_rain_days_ge_20mm,0.0,0.0,12.0,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,dry_days_lt_1mm,1.6470588235294117,16.470588235294116,-3093.882352941176,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,longest_dry_spell_days,0.0975609756097561,0.975609756097561,-162.96341463414635,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,max_1day_precip_mm,0.24074074074074073,2.4074074074074074,-433.694074074074,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,max_5day_precip_mm,0.29769230769230914,2.976923076923091,-493.8615384615413,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,rainfall_concentration,0.0010022521529738045,0.010022521529738045,-1.9296566454176296,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_t2m_c,0.04864840182648441,0.4864840182648441,-74.48398562766752,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_t2m_max_c,0.05988418430884159,0.5988418430884159,-90.79320542160836,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_t2m_min_c,0.03609464508094653,0.3609464508094653,-54.63763721427178,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_t2m_range_c,0.025733097657976142,0.25733097657976145,-39.92564471939904,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_rh2m_pct,-0.2238508371385082,-2.238508371385082,519.9193165905629,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_solar_kwh_m2_day,0.029575952829265208,0.29575952829265206,-40.78879912130688,theilslopes,43,1984,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_ws10m_m_s,0.00012885695037043732,0.0012885695037043732,3.012657017741048,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_ws50m_m_s,-0.0024161421695668376,-0.024161421695668376,9.944439392008242,theilslopes,46,1981,2026
MS,Mato Grosso do Sul,Campo Grande,Centro-Oeste,-20.4697,-54.6201,mean_vpd_kpa,0.009253951876849357,0.09253951876849356,-17.724146359692373,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,annual_precip_mm,-13.676923076923073,-136.76923076923072,28751.475384615376,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,rainy_days_ge_1mm,-1.4736842105263157,-14.736842105263158,3132.0263157894733,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,heavy_rain_days_ge_20mm,-0.05714285714285714,-0.5714285714285714,124.98571428571428,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,dry_days_lt_1mm,1.3076923076923077,13.076923076923077,-2433.9615384615386,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,longest_dry_spell_days,0.5769230769230769,5.769230769230768,-1101.8653846153845,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,max_1day_precip_mm,0.06999999999999984,0.6999999999999984,-101.5049999999997,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,max_5day_precip_mm,-0.11600000000000128,-1.1600000000000128,329.7010000000025,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,rainfall_concentration,0.000643719971469156,0.0064371997146915605,-1.217141814807491,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_t2m_c,0.044503116500736205,0.44503116500736206,-62.814021306485266,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_t2m_max_c,0.05658708414872799,0.56587084148728,-80.99053741191067,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_t2m_min_c,0.0384078895674846,0.384078895674846,-55.82101496763348,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_t2m_range_c,0.01987165842117566,0.19871658421175661,-28.62430031394124,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_rh2m_pct,-0.25560109289617516,-2.5560109289617516,580.727693727076,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_solar_kwh_m2_day,0.03351329572925052,0.3351329572925052,-48.47328122481852,theilslopes,43,1984,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_ws10m_m_s,0.0045450097847357885,0.04545009784735789,-6.334273948541866,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_ws50m_m_s,0.00426343519494204,0.042634351949420404,-4.252878459926173,theilslopes,46,1981,2026
MT,Mato Grosso,Cuiabá,Centro-Oeste,-15.601,-56.0974,mean_vpd_kpa,0.012733050667143055,0.12733050667143056,-24.398271252272018,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,annual_precip_mm,1.4241666666666408,14.241666666666408,-234.97791666661487,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,rainy_days_ge_1mm,-0.4,-4.0,1085.9,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,heavy_rain_days_ge_20mm,0.1111111111111111,1.1111111111111112,-197.6111111111111,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,dry_days_lt_1mm,0.1111111111111111,1.1111111111111112,-143.1111111111111,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,longest_dry_spell_days,0.0,0.0,8.5,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,max_1day_precip_mm,0.30000000000000016,3.0000000000000018,-552.0950000000003,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,max_5day_precip_mm,0.2266666666666642,2.266666666666642,-321.9766666666618,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,rainfall_concentration,5.9052237472220985e-06,5.905223747222098e-05,0.04062113951669198,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_t2m_c,0.019622848743441616,0.19622848743441615,-12.514463579200978,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_t2m_max_c,0.01694200294867134,0.16942002948671342,-3.9098359191159844,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_t2m_min_c,0.022440016604399957,0.22440016604399957,-20.563760107247678,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_t2m_range_c,-0.004437030145541209,-0.04437030145541209,14.5492885267288,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_rh2m_pct,-0.0004058219178086908,-0.004058219178086908,85.13874914383655,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_solar_kwh_m2_day,0.005209072535369409,0.05209072535369409,8.150823265214472,theilslopes,43,1984,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_ws10m_m_s,-0.0005671232876712562,-0.005671232876712562,2.5859986301370332,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_ws50m_m_s,-0.0015814832309872565,-0.015814832309872566,5.868940009447352,theilslopes,46,1981,2026
PA,Pará,Belém,Norte,-1.4558,-48.4902,mean_vpd_kpa,0.0009124115449211362,0.009124115449211363,-1.2535615037757324,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,annual_precip_mm,-9.102000000000022,-91.02000000000021,19468.807000000044,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,rainy_days_ge_1mm,-0.875,-8.75,1943.0625,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,heavy_rain_days_ge_20mm,-0.09090909090909091,-0.9090909090909092,192.63636363636365,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,dry_days_lt_1mm,0.6521739130434783,6.521739130434783,-1132.1304347826087,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,longest_dry_spell_days,0.03125,0.3125,-37.609375,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,max_1day_precip_mm,0.22129032258064515,2.2129032258064516,-396.9951612903225,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,max_5day_precip_mm,-0.2495652173913035,-2.495652173913035,609.8639130434765,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,rainfall_concentration,0.00048393576579867,0.0048393576579867,-0.8817206813181383,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_t2m_c,0.027079908675799222,0.27079908675799225,-28.009692922374697,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_t2m_max_c,0.03369214131218459,0.3369214131218459,-37.68857498197552,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_t2m_min_c,0.022969178082191455,0.22969178082191455,-22.129940068492502,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_t2m_range_c,0.01037238396731453,0.1037238396731453,-14.866879497692741,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_rh2m_pct,-0.046842465753424545,-0.46842465753424545,170.1858273635749,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_solar_kwh_m2_day,0.012985633144002735,0.12985633144002734,-5.052851987972058,theilslopes,43,1984,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_ws10m_m_s,0.0024212328767122906,0.024212328767122905,0.33514635264623305,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_ws50m_m_s,0.0015602739726027436,0.015602739726027437,3.8320354105846164,theilslopes,46,1981,2026
PB,Paraíba,João Pessoa,Nordeste,-7.1195,-34.845,mean_vpd_kpa,0.002907107475774895,0.02907107475774895,-5.009274671461133,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,annual_precip_mm,-8.939259259259256,-89.39259259259256,19304.715925925917,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,rainy_days_ge_1mm,-0.8,-8.0,1817.3000000000002,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,heavy_rain_days_ge_20mm,-0.125,-1.25,261.4375,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,dry_days_lt_1mm,0.5,5.0,-852.75,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,longest_dry_spell_days,0.03225806451612903,0.3225806451612903,-43.62903225806451,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,max_1day_precip_mm,0.30227272727272736,3.0227272727272734,-558.6984090909093,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,max_5day_precip_mm,-0.2651851851851872,-2.651851851851872,647.4735185185225,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,rainfall_concentration,0.0004697188787818286,0.004697188787818286,-0.8597218336042135,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_t2m_c,0.026487194758785124,0.26487194758785126,-27.215108397856135,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_t2m_max_c,0.03300677861782791,0.3300677861782791,-37.046423426571636,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_t2m_min_c,0.022903226289392363,0.22903226289392364,-22.2312440077839,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_t2m_range_c,0.008440593524132782,0.08440593524132782,-11.468181180394549,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_rh2m_pct,-0.0525745366639804,-0.525745366639804,183.06319717770364,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_solar_kwh_m2_day,0.004964383561643615,0.04964383561643615,11.71504109589085,theilslopes,43,1984,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_ws10m_m_s,0.002029109589041067,0.02029109589041067,0.8464233803054695,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_ws50m_m_s,0.0014284627092846997,0.014284627092846997,3.7525809878482455,theilslopes,46,1981,2026
PE,Pernambuco,Recife,Nordeste,-8.0476,-34.877,mean_vpd_kpa,0.0028934941056123326,0.028934941056123327,-5.028021576281424,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,annual_precip_mm,-10.526086956521725,-105.26086956521725,22309.795217391274,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,rainy_days_ge_1mm,-1.15,-11.5,2453.5249999999996,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,heavy_rain_days_ge_20mm,-0.125,-1.25,261.4375,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,extreme_rain_days_ge_50mm,0.0,0.0,0.0,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,dry_days_lt_1mm,0.8,8.0,-1390.3000000000002,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,longest_dry_spell_days,0.0,0.0,48.0,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,max_1day_precip_mm,0.005833333333333357,0.05833333333333357,29.502916666666618,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,max_5day_precip_mm,-0.5196774193548396,-5.1967741935483955,1157.9787096774212,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,rainfall_concentration,0.0003859911118278671,0.003859911118278671,-0.6837767622851364,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_t2m_c,0.04441256830601089,0.4441256830601089,-61.056512107942126,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_t2m_max_c,0.05241095890410858,0.5241095890410858,-71.86883561643634,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_t2m_min_c,0.034176392587126916,0.34176392587126914,-45.235662822281384,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_t2m_range_c,0.016294398907103824,0.16294398907103824,-22.74122547065648,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_rh2m_pct,-0.18998412555829985,-1.8998412555829987,447.712318843725,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_solar_kwh_m2_day,0.011199691729783917,0.11199691729783917,-1.5964778086277107,theilslopes,43,1984,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_ws10m_m_s,0.0003136986301369715,0.0031369863013697152,1.520696575342495,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_ws50m_m_s,-0.0013595890410957878,-0.013595890410957878,6.360676369862809,theilslopes,46,1981,2026
PI,Piauí,Teresina,Nordeste,-5.0892,-42.8019,mean_vpd_kpa,0.011305478808203573,0.11305478808203573,-21.32289367484712,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,annual_precip_mm,-9.978461538461548,-99.78461538461548,21671.867692307715,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,rainy_days_ge_1mm,-0.9523809523809523,-9.523809523809524,2111.595238095238,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,heavy_rain_days_ge_20mm,-0.17073170731707318,-1.707317073170732,360.0609756097561,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,extreme_rain_days_ge_50mm,0.0,0.0,1.0,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,dry_days_lt_1mm,0.7777777777777778,7.777777777777778,-1398.2777777777778,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,longest_dry_spell_days,0.125,1.25,-233.9375,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,max_1day_precip_mm,-0.045833333333333094,-0.45833333333333093,145.14708333333286,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,max_5day_precip_mm,-0.4076923076923086,-4.0769230769230855,929.7315384615401,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,rainfall_concentration,0.0002180541008652896,0.002180541008652896,-0.3659683799203331,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_t2m_c,0.02414155251141577,0.2414155251141577,-30.665668949772183,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_t2m_max_c,0.032814770696842965,0.32814770696842965,-42.35272185824817,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_t2m_min_c,0.022446183953033154,0.22446183953033155,-31.660556505512375,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_t2m_range_c,0.009582016157358644,0.09582016157358644,-9.086237871904316,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_rh2m_pct,-0.05294419499408072,-0.5294419499408072,188.91158066510138,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_solar_kwh_m2_day,0.007620091324201184,0.07620091324201184,0.3456786436105066,theilslopes,43,1984,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_ws10m_m_s,0.00014611872146123397,0.0014611872146123397,1.7042648401825544,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_ws50m_m_s,0.0001420875924955409,0.001420875924955409,3.035450796106417,theilslopes,46,1981,2026
PR,Paraná,Curitiba,Sul,-25.4284,-49.2733,mean_vpd_kpa,0.001760717474110704,0.01760717474110704,-3.1626458553357004,theilslopes,46,1981,2026
RJ,Rio de Janeiro,Rio de Janeiro,Sudeste,-22.9068,-43.1729,annual_precip_mm,-0.4533333333333303,-4.533333333333303,2368.5083333333273,theilslopes,46,1981,2026
RJ,Rio de Janeiro,Rio de Janeiro,Sudeste,-22.9068,-43.1729,rainy_days_ge_1mm,-1.4827586206896552,-14.827586206896552,3151.206896551724,theilslopes,46,1981,2026
RJ,Rio de Janeiro,Rio de Janeiro,Sudeste,-22.9068,-43.1729,heavy_rain_days_ge_20mm,0.18518518518518517,1.8518518518518516,-356.0185185185185,theilslopes,46,1981,2026
